分拣中心,日期,小时,货量
SC12,2023/12/09,20,282
SC12,2023/12/09,21,279
SC12,2023/12/09,22,280
SC12,2023/12/09,23,282
SC12,2023/12/10,0,282
SC12,2023/12/10,1,281
SC12,2023/12/10,2,279
SC12,2023/12/10,3,281
SC12,2023/12/10,4,281
SC12,2023/12/10,5,280
SC12,2023/12/10,6,280
SC12,2023/12/10,7,280
SC12,2023/12/10,8,281
SC12,2023/12/10,9,282
SC12,2023/12/10,10,279
SC12,2023/12/10,11,279
SC12,2023/12/10,12,281
SC12,2023/12/10,13,282
SC12,2023/12/10,14,281
SC12,2023/12/10,15,279
SC12,2023/12/10,16,280
SC12,2023/12/10,17,281
SC12,2023/12/10,18,281
SC12,2023/12/10,19,280
SC12,2023/12/10,20,280
SC12,2023/12/10,21,281
SC12,2023/12/10,22,281
SC12,2023/12/10,23,280
SC12,2023/12/11,0,279
SC12,2023/12/11,1,280
SC12,2023/12/11,2,281
SC12,2023/12/11,3,280
SC12,2023/12/11,4,280
SC12,2023/12/11,5,280
SC12,2023/12/11,6,281
SC12,2023/12/11,7,281
SC12,2023/12/11,8,280
SC12,2023/12/11,9,280
SC12,2023/12/11,10,281
SC12,2023/12/11,11,281
SC12,2023/12/11,12,280
SC12,2023/12/11,13,279
SC12,2023/12/11,14,280
SC12,2023/12/11,15,281
SC12,2023/12/11,16,280
SC12,2023/12/11,17,280
SC12,2023/12/11,18,280
SC12,2023/12/11,19,281
SC12,2023/12/11,20,281
SC12,2023/12/11,21,280
SC12,2023/12/11,22,280
SC12,2023/12/11,23,281
SC12,2023/12/12,0,281
SC12,2023/12/12,1,281
SC12,2023/12/12,2,280
SC12,2023/12/12,3,281
SC12,2023/12/12,4,281
SC12,2023/12/12,5,280
SC12,2023/12/12,6,280
SC12,2023/12/12,7,280
SC12,2023/12/12,8,281
SC12,2023/12/12,9,281
SC12,2023/12/12,10,280
SC12,2023/12/12,11,280
SC12,2023/12/12,12,281
SC12,2023/12/12,13,281
SC12,2023/12/12,14,281
SC12,2023/12/12,15,280
SC12,2023/12/12,16,280
SC12,2023/12/12,17,281
SC12,2023/12/12,18,281
SC12,2023/12/12,19,280
SC12,2023/12/12,20,280
SC12,2023/12/12,21,281
SC12,2023/12/12,22,281
SC12,2023/12/12,23,280
SC12,2023/12/13,0,280
SC12,2023/12/13,1,280
SC12,2023/12/13,2,281
SC12,2023/12/13,3,280
SC12,2023/12/13,4,280
SC12,2023/12/13,5,280
SC12,2023/12/13,6,280
SC12,2023/12/13,7,281
SC12,2023/12/13,8,280
SC12,2023/12/13,9,280
SC12,2023/12/13,10,281
SC12,2023/12/13,11,281
SC12,2023/12/13,12,280
SC12,2023/12/13,13,280
SC12,2023/12/13,14,280
SC12,2023/12/13,15,281
SC12,2023/12/13,16,280
SC12,2023/12/13,17,280
SC12,2023/12/13,18,280
SC12,2023/12/13,19,280
SC12,2023/12/13,20,281
SC12,2023/12/13,21,280
SC12,2023/12/13,22,280
SC12,2023/12/13,23,281
SC12,2023/12/14,0,281
SC12,2023/12/14,1,281
SC12,2023/12/14,2,280
SC12,2023/12/14,3,280
SC12,2023/12/14,4,281
SC12,2023/12/14,5,280
SC12,2023/12/14,6,280
SC12,2023/12/14,7,280
SC12,2023/12/14,8,281
SC12,2023/12/14,9,281
SC12,2023/12/14,10,280
SC12,2023/12/14,11,280
SC12,2023/12/14,12,280
SC12,2023/12/14,13,281
SC12,2023/12/14,14,281
SC12,2023/12/14,15,280
SC12,2023/12/14,16,280
SC12,2023/12/14,17,281
SC12,2023/12/14,18,281
SC12,2023/12/14,19,280
SC12,2023/12/14,20,280
SC12,2023/12/14,21,281
SC12,2023/12/14,22,281
SC12,2023/12/14,23,280
SC12,2023/12/15,0,280
SC12,2023/12/15,1,280
SC12,2023/12/15,2,281
SC12,2023/12/15,3,280
SC12,2023/12/15,4,280
SC12,2023/12/15,5,280
SC12,2023/12/15,6,280
SC12,2023/12/15,7,281
SC12,2023/12/15,8,280
SC12,2023/12/15,9,280
SC12,2023/12/15,10,281
SC12,2023/12/15,11,281
SC12,2023/12/15,12,280
SC12,2023/12/15,13,280
SC12,2023/12/15,14,280
SC12,2023/12/15,15,281
SC12,2023/12/15,16,280
SC12,2023/12/15,17,280
SC12,2023/12/15,18,280
SC12,2023/12/15,19,280
SC12,2023/12/15,20,281
SC12,2023/12/15,21,280
SC12,2023/12/15,22,280
SC12,2023/12/15,23,281
SC12,2023/12/16,0,281
SC12,2023/12/16,1,280
SC12,2023/12/16,2,280
SC12,2023/12/16,3,280
SC12,2023/12/16,4,280
SC12,2023/12/16,5,280
SC12,2023/12/16,6,280
SC12,2023/12/16,7,280
SC12,2023/12/16,8,280
SC12,2023/12/16,9,281
SC12,2023/12/16,10,280
SC12,2023/12/16,11,280
SC12,2023/12/16,12,280
SC12,2023/12/16,13,281
SC12,2023/12/16,14,280
SC12,2023/12/16,15,280
SC12,2023/12/16,16,280
SC12,2023/12/16,17,280
SC12,2023/12/16,18,280
SC12,2023/12/16,19,280
SC12,2023/12/16,20,280
SC12,2023/12/16,21,280
SC12,2023/12/16,22,280
SC12,2023/12/16,23,280
SC12,2023/12/17,0,280
SC12,2023/12/17,1,280
SC12,2023/12/17,2,281
SC12,2023/12/17,3,280
SC12,2023/12/17,4,280
SC12,2023/12/17,5,280
SC12,2023/12/17,6,280
SC12,2023/12/17,7,280
SC12,2023/12/17,8,280
SC12,2023/12/17,9,280
SC12,2023/12/17,10,280
SC12,2023/12/17,11,281
SC12,2023/12/17,12,280
SC12,2023/12/17,13,280
SC12,2023/12/17,14,280
SC12,2023/12/17,15,280
SC12,2023/12/17,16,280
SC12,2023/12/17,17,280
SC12,2023/12/17,18,280
SC12,2023/12/17,19,280
SC12,2023/12/17,20,280
SC12,2023/12/17,21,280
SC12,2023/12/17,22,280
SC12,2023/12/17,23,280
SC12,2023/12/18,0,280
SC12,2023/12/18,1,280
SC12,2023/12/18,2,280
SC12,2023/12/18,3,280
SC12,2023/12/18,4,280
SC12,2023/12/18,5,280
SC12,2023/12/18,6,280
SC12,2023/12/18,7,280
SC12,2023/12/18,8,280
SC12,2023/12/18,9,280
SC12,2023/12/18,10,280
SC12,2023/12/18,11,280
SC12,2023/12/18,12,280
SC12,2023/12/18,13,280
SC12,2023/12/18,14,280
SC12,2023/12/18,15,280
SC12,2023/12/18,16,280
SC12,2023/12/18,17,280
SC12,2023/12/18,18,280
SC12,2023/12/18,19,280
SC12,2023/12/18,20,280
SC12,2023/12/18,21,280
SC12,2023/12/18,22,280
SC12,2023/12/18,23,280
SC12,2023/12/19,0,280
SC12,2023/12/19,1,280
SC12,2023/12/19,2,280
SC12,2023/12/19,3,280
SC12,2023/12/19,4,280
SC12,2023/12/19,5,280
SC12,2023/12/19,6,280
SC12,2023/12/19,7,280
SC12,2023/12/19,8,280
SC12,2023/12/19,9,280
SC12,2023/12/19,10,280
SC12,2023/12/19,11,280
SC12,2023/12/19,12,280
SC12,2023/12/19,13,280
SC12,2023/12/19,14,280
SC12,2023/12/19,15,280
SC12,2023/12/19,16,280
SC12,2023/12/19,17,280
SC12,2023/12/19,18,280
SC12,2023/12/19,19,280
SC12,2023/12/19,20,280
SC12,2023/12/19,21,280
SC12,2023/12/19,22,280
SC12,2023/12/19,23,280
SC12,2023/12/20,0,280
SC12,2023/12/20,1,280
SC12,2023/12/20,2,280
SC12,2023/12/20,3,280
SC12,2023/12/20,4,280
SC12,2023/12/20,5,280
SC12,2023/12/20,6,280
SC12,2023/12/20,7,280
SC12,2023/12/20,8,280
SC12,2023/12/20,9,280
SC12,2023/12/20,10,280
SC12,2023/12/20,11,280
SC12,2023/12/20,12,280
SC12,2023/12/20,13,280
SC12,2023/12/20,14,280
SC12,2023/12/20,15,280
SC12,2023/12/20,16,280
SC12,2023/12/20,17,280
SC12,2023/12/20,18,280
SC12,2023/12/20,19,280
SC12,2023/12/20,20,280
SC12,2023/12/20,21,280
SC12,2023/12/20,22,280
SC12,2023/12/20,23,280
SC12,2023/12/21,0,280
SC12,2023/12/21,1,280
SC12,2023/12/21,2,280
SC12,2023/12/21,3,280
SC12,2023/12/21,4,280
SC12,2023/12/21,5,280
SC12,2023/12/21,6,280
SC12,2023/12/21,7,280
SC12,2023/12/21,8,280
SC12,2023/12/21,9,280
SC12,2023/12/21,10,280
SC12,2023/12/21,11,280
SC12,2023/12/21,12,280
SC12,2023/12/21,13,280
SC12,2023/12/21,14,280
SC12,2023/12/21,15,280
SC12,2023/12/21,16,280
SC12,2023/12/21,17,280
SC12,2023/12/21,18,280
SC12,2023/12/21,19,280
SC12,2023/12/21,20,280
SC12,2023/12/21,21,280
SC12,2023/12/21,22,280
SC12,2023/12/21,23,280
SC12,2023/12/22,0,280
SC12,2023/12/22,1,280
SC12,2023/12/22,2,280
SC12,2023/12/22,3,280
SC12,2023/12/22,4,280
SC12,2023/12/22,5,280
SC12,2023/12/22,6,280
SC12,2023/12/22,7,280
SC12,2023/12/22,8,280
SC12,2023/12/22,9,280
SC12,2023/12/22,10,280
SC12,2023/12/22,11,280
SC12,2023/12/22,12,280
SC12,2023/12/22,13,280
SC12,2023/12/22,14,280
SC12,2023/12/22,15,280
SC12,2023/12/22,16,280
SC12,2023/12/22,17,280
SC12,2023/12/22,18,280
SC12,2023/12/22,19,280
SC12,2023/12/22,20,280
SC12,2023/12/22,21,280
SC12,2023/12/22,22,280
SC12,2023/12/22,23,280
SC12,2023/12/23,0,280
SC12,2023/12/23,1,280
SC12,2023/12/23,2,280
SC12,2023/12/23,3,280
SC12,2023/12/23,4,280
SC12,2023/12/23,5,280
SC12,2023/12/23,6,280
SC12,2023/12/23,7,280
SC12,2023/12/23,8,280
SC12,2023/12/23,9,280
SC12,2023/12/23,10,280
SC12,2023/12/23,11,280
SC12,2023/12/23,12,280
SC12,2023/12/23,13,280
SC12,2023/12/23,14,280
SC12,2023/12/23,15,280
SC12,2023/12/23,16,280
SC12,2023/12/23,17,280
SC12,2023/12/23,18,280
SC12,2023/12/23,19,280
SC12,2023/12/23,20,280
SC12,2023/12/23,21,280
SC12,2023/12/23,22,280
SC12,2023/12/23,23,280
SC12,2023/12/24,0,280
SC12,2023/12/24,1,280
SC12,2023/12/24,2,280
SC12,2023/12/24,3,280
SC12,2023/12/24,4,280
SC12,2023/12/24,5,280
SC12,2023/12/24,6,280
SC12,2023/12/24,7,280
SC12,2023/12/24,8,280
SC12,2023/12/24,9,280
SC12,2023/12/24,10,280
SC12,2023/12/24,11,280
SC12,2023/12/24,12,280
SC12,2023/12/24,13,280
SC12,2023/12/24,14,280
SC12,2023/12/24,15,280
SC12,2023/12/24,16,280
SC12,2023/12/24,17,280
SC12,2023/12/24,18,280
SC12,2023/12/24,19,280
SC12,2023/12/24,20,280
SC12,2023/12/24,21,280
SC12,2023/12/24,22,280
SC12,2023/12/24,23,280
SC12,2023/12/25,0,280
SC12,2023/12/25,1,280
SC12,2023/12/25,2,280
SC12,2023/12/25,3,280
SC12,2023/12/25,4,280
SC12,2023/12/25,5,280
SC12,2023/12/25,6,280
SC12,2023/12/25,7,280
SC12,2023/12/25,8,280
SC12,2023/12/25,9,280
SC12,2023/12/25,10,280
SC12,2023/12/25,11,280
SC12,2023/12/25,12,280
SC12,2023/12/25,13,280
SC12,2023/12/25,14,280
SC12,2023/12/25,15,280
SC12,2023/12/25,16,280
SC12,2023/12/25,17,280
SC12,2023/12/25,18,280
SC12,2023/12/25,19,280
SC12,2023/12/25,20,280
SC12,2023/12/25,21,280
SC12,2023/12/25,22,280
SC12,2023/12/25,23,280
SC12,2023/12/26,0,280
SC12,2023/12/26,1,280
SC12,2023/12/26,2,280
SC12,2023/12/26,3,280
SC12,2023/12/26,4,280
SC12,2023/12/26,5,280
SC12,2023/12/26,6,280
SC12,2023/12/26,7,280
SC12,2023/12/26,8,280
SC12,2023/12/26,9,280
SC12,2023/12/26,10,280
SC12,2023/12/26,11,280
SC12,2023/12/26,12,280
SC12,2023/12/26,13,280
SC12,2023/12/26,14,280
SC12,2023/12/26,15,280
SC12,2023/12/26,16,280
SC12,2023/12/26,17,280
SC12,2023/12/26,18,280
SC12,2023/12/26,19,280
SC12,2023/12/26,20,280
SC12,2023/12/26,21,280
SC12,2023/12/26,22,280
SC12,2023/12/26,23,280
SC12,2023/12/27,0,280
SC12,2023/12/27,1,280
SC12,2023/12/27,2,280
SC12,2023/12/27,3,280
SC12,2023/12/27,4,280
SC12,2023/12/27,5,280
SC12,2023/12/27,6,280
SC12,2023/12/27,7,280
SC12,2023/12/27,8,280
SC12,2023/12/27,9,280
SC12,2023/12/27,10,280
SC12,2023/12/27,11,280
SC12,2023/12/27,12,280
SC12,2023/12/27,13,280
SC12,2023/12/27,14,280
SC12,2023/12/27,15,280
SC12,2023/12/27,16,280
SC12,2023/12/27,17,280
SC12,2023/12/27,18,280
SC12,2023/12/27,19,280
SC12,2023/12/27,20,280
SC12,2023/12/27,21,280
SC12,2023/12/27,22,280
SC12,2023/12/27,23,280
SC12,2023/12/28,0,280
SC12,2023/12/28,1,280
SC12,2023/12/28,2,280
SC12,2023/12/28,3,280
SC12,2023/12/28,4,280
SC12,2023/12/28,5,280
SC12,2023/12/28,6,280
SC12,2023/12/28,7,280
SC12,2023/12/28,8,280
SC12,2023/12/28,9,280
SC12,2023/12/28,10,280
SC12,2023/12/28,11,280
SC12,2023/12/28,12,280
SC12,2023/12/28,13,280
SC12,2023/12/28,14,280
SC12,2023/12/28,15,280
SC12,2023/12/28,16,280
SC12,2023/12/28,17,280
SC12,2023/12/28,18,280
SC12,2023/12/28,19,280
SC12,2023/12/28,20,280
SC12,2023/12/28,21,280
SC12,2023/12/28,22,280
SC12,2023/12/28,23,280
SC12,2023/12/29,0,280
SC12,2023/12/29,1,280
SC12,2023/12/29,2,280
SC12,2023/12/29,3,280
SC12,2023/12/29,4,280
SC12,2023/12/29,5,280
SC12,2023/12/29,6,280
SC12,2023/12/29,7,280
SC12,2023/12/29,8,280
SC12,2023/12/29,9,280
SC12,2023/12/29,10,280
SC12,2023/12/29,11,280
SC12,2023/12/29,12,280
SC12,2023/12/29,13,280
SC12,2023/12/29,14,280
SC12,2023/12/29,15,280
SC12,2023/12/29,16,280
SC12,2023/12/29,17,280
SC12,2023/12/29,18,280
SC12,2023/12/29,19,280
SC12,2023/12/29,20,280
SC12,2023/12/29,21,280
SC12,2023/12/29,22,280
SC12,2023/12/29,23,280
SC12,2023/12/30,0,280
SC12,2023/12/30,1,280
SC12,2023/12/30,2,280
SC12,2023/12/30,3,280
SC12,2023/12/30,4,280
SC12,2023/12/30,5,280
SC12,2023/12/30,6,280
SC12,2023/12/30,7,280
SC12,2023/12/30,8,280
SC12,2023/12/30,9,280
SC12,2023/12/30,10,280
SC12,2023/12/30,11,280
SC12,2023/12/30,12,280
SC12,2023/12/30,13,280
SC12,2023/12/30,14,280
SC12,2023/12/30,15,280
SC12,2023/12/30,16,280
SC12,2023/12/30,17,280
SC12,2023/12/30,18,280
SC12,2023/12/30,19,280
SC12,2023/12/30,20,280
SC12,2023/12/30,21,280
SC12,2023/12/30,22,280
SC12,2023/12/30,23,280
SC4,2023/12/01,0,939
SC4,2023/12/01,1,1157
SC4,2023/12/01,2,1075
SC4,2023/12/01,3,1065
SC4,2023/12/01,4,3502
SC4,2023/12/01,5,1763
SC4,2023/12/01,6,609
SC4,2023/12/01,7,564
SC4,2023/12/01,8,563
SC4,2023/12/01,9,564
SC4,2023/12/01,10,646
SC4,2023/12/01,11,1378
SC4,2023/12/01,12,1266
SC4,2023/12/01,13,1135
SC4,2023/12/01,14,675
SC4,2023/12/01,15,564
SC4,2023/12/01,16,564
SC4,2023/12/01,17,564
SC4,2023/12/01,18,1283
SC4,2023/12/01,19,1822
SC4,2023/12/01,20,1850
SC4,2023/12/01,21,1816
SC4,2023/12/01,22,2079
SC4,2023/12/01,23,3241
SC4,2023/12/02,0,1185
SC4,2023/12/02,1,1369
SC4,2023/12/02,2,1303
SC4,2023/12/02,3,1293
SC4,2023/12/02,4,3421
SC4,2023/12/02,5,1903
SC4,2023/12/02,6,894
SC4,2023/12/02,7,855
SC4,2023/12/02,8,854
SC4,2023/12/02,9,854
SC4,2023/12/02,10,926
SC4,2023/12/02,11,1566
SC4,2023/12/02,12,1468
SC4,2023/12/02,13,1354
SC4,2023/12/02,14,951
SC4,2023/12/02,15,854
SC4,2023/12/02,16,854
SC4,2023/12/02,17,854
SC4,2023/12/02,18,1483
SC4,2023/12/02,19,1954
SC4,2023/12/02,20,1978
SC4,2023/12/02,21,1948
SC4,2023/12/02,22,2179
SC4,2023/12/02,23,3194
SC4,2023/12/03,0,1397
SC4,2023/12/03,1,1558
SC4,2023/12/03,2,1500
SC4,2023/12/03,3,1492
SC4,2023/12/03,4,3352
SC4,2023/12/03,5,2024
SC4,2023/12/03,6,1143
SC4,2023/12/03,7,1109
SC4,2023/12/03,8,1108
SC4,2023/12/03,9,1108
SC4,2023/12/03,10,1171
SC4,2023/12/03,11,1730
SC4,2023/12/03,12,1645
SC4,2023/12/03,13,1545
SC4,2023/12/03,14,1193
SC4,2023/12/03,15,1108
SC4,2023/12/03,16,1108
SC4,2023/12/03,17,1108
SC4,2023/12/03,18,1657
SC4,2023/12/03,19,2069
SC4,2023/12/03,20,2090
SC4,2023/12/03,21,2064
SC4,2023/12/03,22,2266
SC4,2023/12/03,23,3153
SC4,2023/12/04,0,1583
SC4,2023/12/04,1,1724
SC4,2023/12/04,2,1673
SC4,2023/12/04,3,1665
SC4,2023/12/04,4,3291
SC4,2023/12/04,5,2131
SC4,2023/12/04,6,1361
SC4,2023/12/04,7,1331
SC4,2023/12/04,8,1330
SC4,2023/12/04,9,1330
SC4,2023/12/04,10,1385
SC4,2023/12/04,11,1874
SC4,2023/12/04,12,1799
SC4,2023/12/04,13,1711
SC4,2023/12/04,14,1404
SC4,2023/12/04,15,1330
SC4,2023/12/04,16,1330
SC4,2023/12/04,17,1330
SC4,2023/12/04,18,1810
SC4,2023/12/04,19,2170
SC4,2023/12/04,20,2189
SC4,2023/12/04,21,2166
SC4,2023/12/04,22,2342
SC4,2023/12/04,23,3117
SC4,2023/12/05,0,1745
SC4,2023/12/05,1,1868
SC4,2023/12/05,2,1823
SC4,2023/12/05,3,1817
SC4,2023/12/05,4,3237
SC4,2023/12/05,5,2224
SC4,2023/12/05,6,1551
SC4,2023/12/05,7,1524
SC4,2023/12/05,8,1524
SC4,2023/12/05,9,1524
SC4,2023/12/05,10,1572
SC4,2023/12/05,11,1999
SC4,2023/12/05,12,1934
SC4,2023/12/05,13,1857
SC4,2023/12/05,14,1589
SC4,2023/12/05,15,1524
SC4,2023/12/05,16,1524
SC4,2023/12/05,17,1524
SC4,2023/12/05,18,1944
SC4,2023/12/05,19,2258
SC4,2023/12/05,20,2274
SC4,2023/12/05,21,2254
SC4,2023/12/05,22,2408
SC4,2023/12/05,23,3086
SC4,2023/12/06,0,1887
SC4,2023/12/06,1,1994
SC4,2023/12/06,2,1955
SC4,2023/12/06,3,1949
SC4,2023/12/06,4,3191
SC4,2023/12/06,5,2305
SC4,2023/12/06,6,1717
SC4,2023/12/06,7,1694
SC4,2023/12/06,8,1694
SC4,2023/12/06,9,1694
SC4,2023/12/06,10,1736
SC4,2023/12/06,11,2109
SC4,2023/12/06,12,2052
SC4,2023/12/06,13,1985
SC4,2023/12/06,14,1750
SC4,2023/12/06,15,1694
SC4,2023/12/06,16,1694
SC4,2023/12/06,17,1694
SC4,2023/12/06,18,2060
SC4,2023/12/06,19,2335
SC4,2023/12/06,20,2349
SC4,2023/12/06,21,2332
SC4,2023/12/06,22,2466
SC4,2023/12/06,23,3058
SC4,2023/12/07,0,2010
SC4,2023/12/07,1,2104
SC4,2023/12/07,2,2070
SC4,2023/12/07,3,2065
SC4,2023/12/07,4,3150
SC4,2023/12/07,5,2376
SC4,2023/12/07,6,1862
SC4,2023/12/07,7,1842
SC4,2023/12/07,8,1842
SC4,2023/12/07,9,1842
SC4,2023/12/07,10,1878
SC4,2023/12/07,11,2204
SC4,2023/12/07,12,2155
SC4,2023/12/07,13,2096
SC4,2023/12/07,14,1891
SC4,2023/12/07,15,1842
SC4,2023/12/07,16,1842
SC4,2023/12/07,17,1842
SC4,2023/12/07,18,2162
SC4,2023/12/07,19,2402
SC4,2023/12/07,20,2415
SC4,2023/12/07,21,2399
SC4,2023/12/07,22,2517
SC4,2023/12/07,23,3034
SC4,2023/12/08,0,2119
SC4,2023/12/08,1,2201
SC4,2023/12/08,2,2171
SC4,2023/12/08,3,2167
SC4,2023/12/08,4,3115
SC4,2023/12/08,5,2438
SC4,2023/12/08,6,1989
SC4,2023/12/08,7,1971
SC4,2023/12/08,8,1971
SC4,2023/12/08,9,1971
SC4,2023/12/08,10,2003
SC4,2023/12/08,11,2288
SC4,2023/12/08,12,2245
SC4,2023/12/08,13,2194
SC4,2023/12/08,14,2015
SC4,2023/12/08,15,1971
SC4,2023/12/08,16,1971
SC4,2023/12/08,17,1971
SC4,2023/12/08,18,2251
SC4,2023/12/08,19,2461
SC4,2023/12/08,20,2472
SC4,2023/12/08,21,2459
SC4,2023/12/08,22,2561
SC4,2023/12/08,23,3013
SC4,2023/12/09,0,2213
SC4,2023/12/09,1,2285
SC4,2023/12/09,2,2259
SC4,2023/12/09,3,2255
SC4,2023/12/09,4,3083
SC4,2023/12/09,5,2492
SC4,2023/12/09,6,2100
SC4,2023/12/09,7,2085
SC4,2023/12/09,8,2084
SC4,2023/12/09,9,2084
SC4,2023/12/09,10,2112
SC4,2023/12/09,11,2361
SC4,2023/12/09,12,2323
SC4,2023/12/09,13,2279
SC4,2023/12/09,14,2122
SC4,2023/12/09,15,2084
SC4,2023/12/09,16,2084
SC4,2023/12/09,17,2084
SC4,2023/12/09,18,2329
SC4,2023/12/09,19,2512
SC4,2023/12/09,20,2522
SC4,2023/12/09,21,2510
SC4,2023/12/09,22,2600
SC4,2023/12/09,23,2995
SC4,2023/12/10,0,2296
SC4,2023/12/10,1,2358
SC4,2023/12/10,2,2336
SC4,2023/12/10,3,2332
SC4,2023/12/10,4,3056
SC4,2023/12/10,5,2540
SC4,2023/12/10,6,2197
SC4,2023/12/10,7,2183
SC4,2023/12/10,8,2183
SC4,2023/12/10,9,2183
SC4,2023/12/10,10,2208
SC4,2023/12/10,11,2425
SC4,2023/12/10,12,2392
SC4,2023/12/10,13,2353
SC4,2023/12/10,14,2216
SC4,2023/12/10,15,2183
SC4,2023/12/10,16,2183
SC4,2023/12/10,17,2183
SC4,2023/12/10,18,2397
SC4,2023/12/10,19,2557
SC4,2023/12/10,20,2565
SC4,2023/12/10,21,2555
SC4,2023/12/10,22,2634
SC4,2023/12/10,23,2979
SC4,2023/12/11,0,2368
SC4,2023/12/11,1,2423
SC4,2023/12/11,2,2403
SC4,2023/12/11,3,2400
SC4,2023/12/11,4,3033
SC4,2023/12/11,5,2581
SC4,2023/12/11,6,2281
SC4,2023/12/11,7,2270
SC4,2023/12/11,8,2270
SC4,2023/12/11,9,2270
SC4,2023/12/11,10,2291
SC4,2023/12/11,11,2481
SC4,2023/12/11,12,2452
SC4,2023/12/11,13,2418
SC4,2023/12/11,14,2298
SC4,2023/12/11,15,2270
SC4,2023/12/11,16,2270
SC4,2023/12/11,17,2270
SC4,2023/12/11,18,2456
SC4,2023/12/11,19,2596
SC4,2023/12/11,20,2604
SC4,2023/12/11,21,2595
SC4,2023/12/11,22,2663
SC4,2023/12/11,23,2965
SC4,2023/12/12,0,2431
SC4,2023/12/12,1,2479
SC4,2023/12/12,2,2462
SC4,2023/12/12,3,2459
SC4,2023/12/12,4,3012
SC4,2023/12/12,5,2617
SC4,2023/12/12,6,2355
SC4,2023/12/12,7,2345
SC4,2023/12/12,8,2345
SC4,2023/12/12,9,2345
SC4,2023/12/12,10,2364
SC4,2023/12/12,11,2530
SC4,2023/12/12,12,2505
SC4,2023/12/12,13,2475
SC4,2023/12/12,14,2370
SC4,2023/12/12,15,2345
SC4,2023/12/12,16,2345
SC4,2023/12/12,17,2345
SC4,2023/12/12,18,2508
SC4,2023/12/12,19,2631
SC4,2023/12/12,20,2637
SC4,2023/12/12,21,2629
SC4,2023/12/12,22,2689
SC4,2023/12/12,23,2953
SC4,2023/12/13,0,2486
SC4,2023/12/13,1,2528
SC4,2023/12/13,2,2513
SC4,2023/12/13,3,2511
SC4,2023/12/13,4,2994
SC4,2023/12/13,5,2649
SC4,2023/12/13,6,2420
SC4,2023/12/13,7,2411
SC4,2023/12/13,8,2411
SC4,2023/12/13,9,2411
SC4,2023/12/13,10,2427
SC4,2023/12/13,11,2573
SC4,2023/12/13,12,2550
SC4,2023/12/13,13,2524
SC4,2023/12/13,14,2433
SC4,2023/12/13,15,2411
SC4,2023/12/13,16,2411
SC4,2023/12/13,17,2411
SC4,2023/12/13,18,2554
SC4,2023/12/13,19,2661
SC4,2023/12/13,20,2666
SC4,2023/12/13,21,2659
SC4,2023/12/13,22,2712
SC4,2023/12/13,23,2942
SC4,2023/12/14,0,2534
SC4,2023/12/14,1,2571
SC4,2023/12/14,2,2558
SC4,2023/12/14,3,2556
SC4,2023/12/14,4,2978
SC4,2023/12/14,5,2677
SC4,2023/12/14,6,2477
SC4,2023/12/14,7,2469
SC4,2023/12/14,8,2469
SC4,2023/12/14,9,2469
SC4,2023/12/14,10,2483
SC4,2023/12/14,11,2610
SC4,2023/12/14,12,2590
SC4,2023/12/14,13,2568
SC4,2023/12/14,14,2488
SC4,2023/12/14,15,2469
SC4,2023/12/14,16,2469
SC4,2023/12/14,17,2469
SC4,2023/12/14,18,2593
SC4,2023/12/14,19,2687
SC4,2023/12/14,20,2692
SC4,2023/12/14,21,2686
SC4,2023/12/14,22,2731
SC4,2023/12/14,23,2933
SC4,2023/12/15,0,2576
SC4,2023/12/15,1,2608
SC4,2023/12/15,2,2597
SC4,2023/12/15,3,2595
SC4,2023/12/15,4,2964
SC4,2023/12/15,5,2701
SC4,2023/12/15,6,2526
SC4,2023/12/15,7,2519
SC4,2023/12/15,8,2519
SC4,2023/12/15,9,2519
SC4,2023/12/15,10,2532
SC4,2023/12/15,11,2642
SC4,2023/12/15,12,2625
SC4,2023/12/15,13,2606
SC4,2023/12/15,14,2536
SC4,2023/12/15,15,2519
SC4,2023/12/15,16,2519
SC4,2023/12/15,17,2519
SC4,2023/12/15,18,2628
SC4,2023/12/15,19,2710
SC4,2023/12/15,20,2714
SC4,2023/12/15,21,2709
SC4,2023/12/15,22,2749
SC4,2023/12/15,23,2925
SC4,2023/12/16,0,2613
SC4,2023/12/16,1,2641
SC4,2023/12/16,2,2631
SC4,2023/12/16,3,2630
SC4,2023/12/16,4,2952
SC4,2023/12/16,5,2722
SC4,2023/12/16,6,2569
SC4,2023/12/16,7,2563
SC4,2023/12/16,8,2563
SC4,2023/12/16,9,2563
SC4,2023/12/16,10,2574
SC4,2023/12/16,11,2671
SC4,2023/12/16,12,2656
SC4,2023/12/16,13,2639
SC4,2023/12/16,14,2578
SC4,2023/12/16,15,2563
SC4,2023/12/16,16,2563
SC4,2023/12/16,17,2563
SC4,2023/12/16,18,2658
SC4,2023/12/16,19,2730
SC4,2023/12/16,20,2733
SC4,2023/12/16,21,2729
SC4,2023/12/16,22,2764
SC4,2023/12/16,23,2918
SC4,2023/12/17,0,2645
SC4,2023/12/17,1,2670
SC4,2023/12/17,2,2661
SC4,2023/12/17,3,2660
SC4,2023/12/17,4,2941
SC4,2023/12/17,5,2740
SC4,2023/12/17,6,2607
SC4,2023/12/17,7,2602
SC4,2023/12/17,8,2602
SC4,2023/12/17,9,2602
SC4,2023/12/17,10,2611
SC4,2023/12/17,11,2696
SC4,2023/12/17,12,2683
SC4,2023/12/17,13,2668
SC4,2023/12/17,14,2614
